gs://quantum-ally-219323-lcm/file/clean/text_100009.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100012.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100013.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100016.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_10002.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100021.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100036.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100039.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100040.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100042.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100057.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100066.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100076.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100081.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100082.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100083.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100086.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100115.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_10012.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100121.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100126.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100135.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100137.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100138.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100153.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100156.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100166.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100175.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_10018.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100188.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100197.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100207.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100208.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100219.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100243.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100258.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100266.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100269.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100279.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100290.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100302.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100304.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100307.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100314.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100328.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_10034.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100348.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100356.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100373.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_10039.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100395.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100396.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100397.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100398.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100408.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100417.txt,clean
gs://quantum-ally-219323-lcm/file/clean/text_100420.txt,clean
